Minutes from midnight,Days,Is business,MAX BATP010,MIN BATP010,AVG BATP010,DIFF BATP010,SEC BATP010,MAX BATP011,MIN BATP011,AVG BATP011,DIFF BATP011,SEC BATP011,MAX BATP102,MIN BATP102,AVG BATP102,DIFF BATP102,SEC BATP102,MAX BATP105,MIN BATP105,AVG BATP105,DIFF BATP105,SEC BATP105,MAX BATV001,MIN BATV001,AVG BATV001,DIFF BATV001,SEC BATV001,MAX BATV002,MIN BATV002,AVG BATV002,DIFF BATV002,SEC BATV002,MAX BATV003,MIN BATV003,AVG BATV003,DIFF BATV003,SEC BATV003,MAX BATV004,MIN BATV004,AVG BATV004,DIFF BATV004,SEC BATV004,MAX BATV005,MIN BATV005,AVG BATV005,DIFF BATV005,SEC BATV005,MAX BATV006,MIN BATV006,AVG BATV006,DIFF BATV006,SEC BATV006,MAX BATV007,MIN BATV007,AVG BATV007,DIFF BATV007,SEC BATV007,MAX BATV010,MIN BATV010,AVG BATV010,DIFF BATV010,SEC BATV010,MAX BATV011,MIN BATV011,AVG BATV011,DIFF BATV011,SEC BATV011,MAX BATV012,MIN BATV012,AVG BATV012,DIFF BATV012,SEC BATV012,MAX BATV013,MIN BATV013,AVG BATV013,DIFF BATV013,SEC BATV013,MAX BATV014,MIN BATV014,AVG BATV014,DIFF BATV014,SEC BATV014,MAX BATV015,MIN BATV015,AVG BATV015,DIFF BATV015,SEC BATV015,MAX BATV016,MIN BATV016,AVG BATV016,DIFF BATV016,SEC BATV016,MAX BATV102,MIN BATV102,AVG BATV102,DIFF BATV102,SEC BATV102,MAX BATV103,MIN BATV103,AVG BATV103,DIFF BATV103,SEC BATV103,MAX BATV105,MIN BATV105,AVG BATV105,DIFF BATV105,SEC BATV105,VAL D002,N D002,SEC D002,VAL D004,N D004,SEC D004,VAL D005,N D005,SEC D005,VAL L001,N L001,SEC L001,VAL L004,N L004,SEC L004,VAL L006,N L006,SEC L006,VAL L009,N L009,SEC L009,VAL L010,N L010,SEC L010,MAX LS001,MIN LS001,AVG LS001,DIFF LS001,SEC LS001,MAX LS002,MIN LS002,AVG LS002,DIFF LS002,SEC LS002,MAX LS003,MIN LS003,AVG LS003,DIFF LS003,SEC LS003,MAX LS004,MIN LS004,AVG LS004,DIFF LS004,SEC LS004,MAX LS005,MIN LS005,AVG LS005,DIFF LS005,SEC LS005,MAX LS006,MIN LS006,AVG LS006,DIFF LS006,SEC LS006,MAX LS007,MIN LS007,AVG LS007,DIFF LS007,SEC LS007,MAX LS010,MIN LS010,AVG LS010,DIFF LS010,SEC LS010,MAX LS011,MIN LS011,AVG LS011,DIFF LS011,SEC LS011,MAX LS012,MIN LS012,AVG LS012,DIFF LS012,SEC LS012,MAX LS013,MIN LS013,AVG LS013,DIFF LS013,SEC LS013,MAX LS014,MIN LS014,AVG LS014,DIFF LS014,SEC LS014,MAX LS015,MIN LS015,AVG LS015,DIFF LS015,SEC LS015,MAX LS016,MIN LS016,AVG LS016,DIFF LS016,SEC LS016,VAL M001,N M001,SEC M001,VAL M002,N M002,SEC M002,VAL M003,N M003,SEC M003,VAL M004,N M004,SEC M004,VAL M005,N M005,SEC M005,VAL MA006,N MA006,SEC MA006,VAL MA007,N MA007,SEC MA007,VAL MA010,N MA010,SEC MA010,VAL MA011,N MA011,SEC MA011,VAL MA012,N MA012,SEC MA012,VAL MA013,N MA013,SEC MA013,VAL MA014,N MA014,SEC MA014,VAL MA015,N MA015,SEC MA015,VAL MA016,N MA016,SEC MA016,MAX T101,MIN T101,AVG T101,DIFF T101,SEC T101,MAX T102,MIN T102,AVG T102,DIFF T102,SEC T102,MAX T103,MIN T103,AVG T103,DIFF T103,SEC T103,MAX T105,MIN T105,AVG T105,DIFF T105,SEC T105,MAX T106,MIN T106,AVG T106,DIFF T106,SEC T106,TIME Toilet,TIME Eat_Lunch,TIME Drink,TIME Dress,TIME Enter_Home,TIME Sleep_Out_Of_Bed,TIME Entertain_Guests,TIME Phone,TIME Cook_Breakfast,TIME Cook_Dinner,TIME Eat,TIME Watch_TV,TIME Cook_Lunch,TIME Sleep,TIME Step_Out,TIME Bed_Toilet_Transition,TIME Wash_Dishes,TIME Bathe,TIME Cook,TIME Evening_Meds,TIME Personal_Hygiene,TIME Morning_Meds,TIME Read,TIME Wash_Dinner_Dishes,TIME Groom,TIME Leave_Home,TIME Relax,TIME Eat_Dinner,TIME Work_At_Table,TIME Work_On_Computer,TIME Wash_Lunch_Dishes,TO PREDICT
108,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9280,0,2314.8444444444444,9280,898,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3070,0,86.98333333333333,3070,102,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,3589,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,21.36805555555556,26,102,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Personal_Hygiene
176,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9260,0,5946.977777777778,9260,2312,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,24,24.67055555555556,2,29,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Personal_Hygiene
238,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9260,0,4653.15,9260,1809,0,0,0.0,0,3600,9300,9300,9297.416666666666,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9280,0,1930.7555555555557,9280,749,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,3.92,26,114,0,0,0.0,0,3600,4,0,0.3077777777777777,4,106,74,0,14.17361111111111,74,2,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1,0,0.0380555555555555,1,137,3,0,0.2763888888888889,3,122,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,8,702,0,0,3600,0,14,705,1,63,2,0,0,3600,0,0,3600,0,0,3600,0,10,725,0,10,710,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,21.30444444444445,26,157,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,0,0,0,505,0,0,180,0,0,0,1,0,0,0,0,0,0,Dress
298,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9280,0,6367.111111111111,9280,2470,9280,0,6480.533333333334,9280,2514,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,2469,0,0,3600,0,0,3600,0,2,2491,0,0,3600,0,0,3600,0,0,3600,0,2,2517,0,0,0.0,0,3600,0,0,0.0,0,3600,5,0,0.0308333333333333,5,2468,4,0,0.0022222222222222,4,2514,21,0,2.978055555555556,21,2667,0,0,0.0,0,3600,3,0,0.3027777777777777,3,2665,74,0,20.26222222222222,74,2082,0,0,0.0,0,3600,23,0,0.7155555555555555,23,2516,8,0,1.3333333333333333,8,1996,0,0,0.0,0,3600,2,0,0.3311111111111111,2,2597,38,0,1.1836111111111112,38,2516,0,0,3600,0,0,3600,0,6,2468,0,2,2514,0,6,2663,0,0,3600,0,16,2654,0,257,2673,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,3188,0,2,2598,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,24.273611111111112,26,1639,25,0,21.29722222222222,25,185,0,0,0.0,0,3600,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,828,47,0,0,0,0,0,Enter_Home
365,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9240,0,6562.966666666666,9240,2557,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3090,0,1508.95,3090,1758,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,21.786666666666665,24,3268,26,24,24.504722222222224,2,29,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
430,42,False,0,0,0.0,0,3600,88,0,7.504444444444444,88,307,0,0,0.0,0,3600,0,0,0.0,0,3600,9200,0,3874.222222222222,9200,1516,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8500,0,724.8611111111111,8500,307,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3090,3090,3089.141666666667,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2,0,0.6327777777777778,2,839,3,0,1.090833333333333,3,309,0,0,0.0,0,3600,1,0,0.0861111111111111,1,310,2,0,0.7944444444444444,2,830,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,32,0,24.96,32,2808,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,22.175,25,361,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
504,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9240,0,680.1666666666666,9240,265,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3070,0,1547.7916666666667,3070,1815,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,3,0,1.288333333333333,3,546,2,0,0.55,2,90,1,0,0.2825,1,1017,4,0,1.5163888888888888,4,465,0,0,0.0,0,3600,0,0,0.0,0,3600,5,0,2.3319444444444444,5,599,0,0,0.0,0,3600,3,0,1.4052777777777778,3,1089,15,0,8.120833333333334,15,469,16,0,8.895555555555555,16,539,9,0,4.366666666666666,9,480,9,0,4.35,9,540,15,0,8.25,15,460,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,22,0,10.749444444444444,22,1759,0,0,0.0,0,3600,25,24,24.323888888888888,1,30,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
564,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9240,0,1196.0666666666666,9240,466,9320,0,3109.2555555555555,9320,1201,0,0,0.0,0,3600,0,0,0.0,0,3600,9280,0,7398.222222222223,9280,2870,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,5,0,4.426666666666667,5,1148,3,0,1.7425,3,91,3,0,1.515,3,418,6,0,5.276666666666666,6,1066,0,0,0.0,0,3600,0,0,0.0,0,3600,9,6,6.6658333333333335,3,1,0,0,0.0,0,3600,5,0,4.3469444444444445,5,1090,21,0,17.909444444444443,21,471,21,0,18.983888888888888,21,541,13,0,11.071111111111112,13,1082,13,0,11.453611111111112,13,1141,21,0,17.861666666666668,21,462,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,23,0,0.0255555555555555,23,4,23,0,21.076944444444443,23,3299,25,0,16.124444444444446,25,655,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
625,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9260,0,7873.572222222222,9260,3061,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9280,0,2871.6444444444446,9280,1114,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,7,6,6.831388888888889,1,0,5,0,3.786666666666666,5,144,4,0,1.0580555555555555,4,471,9,0,7.651111111111111,9,518,0,0,0.0,0,3600,0,0,0.0,0,3600,11,0,8.465833333333334,11,53,0,0,0.0,0,3600,8,0,7.055833333333333,8,543,25,0,23.29861111111111,25,1123,26,0,24.782777777777778,26,593,16,0,15.373333333333331,16,1134,17,0,16.13388888888889,17,594,25,0,23.093333333333334,25,514,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,31,0,22.328611111111112,31,2593,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,20.488888888888887,25,142,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
685,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,9,0,4.011666666666667,9,6,6,0,3.875,6,150,5,0,2.1625,5,1077,10,0,7.789722222222222,10,525,0,0,0.0,0,3600,0,0,0.0,0,3600,12,0,5.663333333333333,12,60,0,0,0.0,0,3600,9,0,7.037222222222222,9,550,27,0,23.634166666666665,27,1129,28,0,24.99222222222222,28,599,18,0,15.200555555555557,18,541,18,14,15.662777777777778,4,600,27,0,23.23472222222222,27,1121,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,32,0,7.433055555555556,32,249,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,20.731944444444444,25,177,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
745,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9260,0,8102.5,9260,3150,0,0,0.0,0,3600,9280,0,4446.666666666667,9280,1725,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9300,0,1087.5833333333333,9300,421,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3100,0,404.72222222222223,3100,470,0,0,0.0,0,3600,0,2,900,0,2,603,0,0,3600,0,0,3600,0,2,240,0,0,3600,0,0,3600,0,0,3600,14,0,4.556388888888889,14,238,14,0,3.852777777777778,14,15,6,0,3.3675,6,344,8,0,7.099722222222222,8,344,3,0,0.0566666666666666,3,68,55,0,1.9444444444444444,55,691,23,0,7.552222222222222,23,203,0,0,0.0,0,3600,40,0,7.284722222222222,40,27,24,0,22.02722222222222,24,530,26,21,23.55527777777778,5,234,25,0,15.353055555555557,25,193,29,0,10.81861111111111,29,217,24,0,21.52027777777778,24,442,0,58,238,0,12,601,0,6,325,0,10,319,0,0,3600,0,26,686,0,28,203,0,0,3600,0,18,27,0,0,3600,0,8,233,0,14,193,0,16,202,0,18,227,32,0,28.933333333333334,32,3255,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,16.91638888888889,24,207,0,0,0.0,0,3600,131,0,0,0,13,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Work_On_Computer
805,42,False,0,0,0.0,0,3600,86,0,7.477222222222222,86,313,0,0,0.0,0,3600,0,0,0.0,0,3600,9200,0,1165.3333333333333,9200,456,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8480,0,1257.8666666666666,8480,534,0,0,0.0,0,3600,9300,0,1183.1666666666667,9300,458,0,0,0.0,0,3600,9340,0,1001.4555555555556,9340,386,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,1,1,301,8,0,5.380277777777778,8,435,4,0,2.0522222222222224,4,47,4,0,2.798611111111111,4,1559,9,0,6.767777777777778,9,362,3,0,1.3327777777777778,3,100,0,0,0.0,0,3600,23,0,17.8125,23,367,0,0,0.0,0,3600,8,5,6.411944444444444,3,434,35,0,23.20805555555556,35,278,28,0,21.322777777777777,28,871,22,0,15.49,22,478,29,0,22.24138888888889,29,389,37,0,21.537222222222223,37,289,0,8,435,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,8,363,0,0,3600,0,8,313,0,16,278,0,6,415,0,6,478,0,8,384,0,20,289,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,15.44,24,2316,26,0,22.11583333333333,26,2053,0,0,0.0,0,3600,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,21,Work_On_Computer
867,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,1,619,7,0,5.300833333333333,7,561,3,0,1.8791666666666669,3,165,5,0,3.299166666666667,5,477,11,0,8.566666666666666,11,480,0,0,0.0,0,3600,0,0,0.0,0,3600,10,0,7.621388888888889,10,604,0,0,0.0,0,3600,8,0,5.969722222222222,8,562,38,0,33.655,38,34,27,0,22.24361111111111,27,540,14,7,10.503055555555555,7,566,15,0,11.081944444444444,15,600,43,0,34.80888888888889,43,26,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,596,0,0,3600,0,0,3600,0,2,632,0,0,3600,0,4,564,0,2,600,0,6,614,33,0,20.854166666666668,33,2275,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,23.09583333333333,26,2200,0,0,0.0,0,3600,0,0,0,0,0,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Work_On_Computer
927,42,False,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9260,0,1090.6222222222225,9260,424,9320,0,2873.6666666666665,9320,1110,9260,0,7397.711111111111,9260,2876,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3100,0,2895.055555555556,3100,3362,0,0,0.0,0,3600,3070,0,2408.2444444444445,3070,2824,0,0,3600,0,10,67,0,0,3600,0,0,3600,0,2,32,0,0,3600,0,0,3600,0,0,3600,10,0,1.3138888888888889,10,38,14,0,1.1541666666666666,14,66,0,0,0.0,0,3600,2,0,1.0277777777777777,2,376,0,0,0.0,0,3600,54,0,0.495,54,386,3,1,1.4991666666666668,2,2400,72,0,2.112222222222222,72,611,5,0,1.257777777777778,5,7,9,0,6.215277777777778,9,35,13,0,8.755277777777778,13,29,6,0,3.640833333333333,6,2377,7,3,3.998611111111111,4,584,9,0,6.2027777777777775,9,26,0,10,34,0,46,66,0,0,3600,0,16,376,0,4,599,0,18,382,0,24,481,0,30,605,0,20,7,0,0,3600,0,6,25,0,24,488,0,18,484,0,14,1,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,19.157222222222224,25,1634,0,0,0.0,0,3600,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,1551,0,Personal_Hygiene
